,title,price,link
63,"ASUS Vivobook 15, 15.6"" (39.62cm) FHD, Intel Core i7-12700H 12th Gen, Thin and Light Laptop (16GB/512GB SSD/Intel Iris Xáµ‰ Graphics/Windows 11/Office 2021/Quiet Blue/1.7 Kg), X1502ZA-EJ744WS  ","56,990",https://amazon.in//ASUS-Vivobook-i7-12700H-Graphics-X1502ZA-EJ744WS/dp/B0D3LQRHWC/ref=sr_1_41?dib=eyJ2IjoiMSJ9.0Az1eXhPRXBUyzfoDwz2gGT-PoQukerfSKxn7R4o1VWD6QUwj3fj72vI5OLMs3X2M59Hw7JjmuLkJhAy00SfKBTsyVsFIko5B90X6JtHX402qQ6-5XhGrnKtl0iOVHESu5fu3oxHAiHA4PfMK2P35uQ_aA-hznjl7vviL5S88Y7Fr0abT71B31Qq3hgUzoEKdCV9XIN-N7rP4lbXRR5YLHMBwCqlHrzSoD7tigS6b9s.iGhTySt_LWQN2qx1d7iW0ycs5ggikNDRBfgmU91uMV4&dib_tag=se&keywords=laptops&qid=1728839702&sr=8-41
64,HP 15 Core i3 13th Gen (8GB RAM/512GB SSD/FHD/MS Office 21/Backlit Keyboard/15.6-inch (39.6 cm)/ Windows 11/Silver/1.59 kg) fd0186TU Laptop  ,"39,990",https://amazon.in//HP-Backlit-Keyboard-15-6-inch-fd0186TU/dp/B0D2KDCWJL/ref=sr_1_42?dib=eyJ2IjoiMSJ9.0Az1eXhPRXBUyzfoDwz2gGT-PoQukerfSKxn7R4o1VWD6QUwj3fj72vI5OLMs3X2M59Hw7JjmuLkJhAy00SfKBTsyVsFIko5B90X6JtHX402qQ6-5XhGrnKtl0iOVHESu5fu3oxHAiHA4PfMK2P35uQ_aA-hznjl7vviL5S88Y7Fr0abT71B31Qq3hgUzoEKdCV9XIN-N7rP4lbXRR5YLHMBwCqlHrzSoD7tigS6b9s.iGhTySt_LWQN2qx1d7iW0ycs5ggikNDRBfgmU91uMV4&dib_tag=se&keywords=laptops&qid=1728839702&sr=8-42
65,"Lenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Integrated AMD Graphics/Windows 11 Home/MSO 21/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400ERIN  ","36,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1OTA1NzI5NDQ4NDc4NTMxOjE3Mjg4Mzk2OTI6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDEwNzY0ODY4NjAzMjo6MTo6&url=%2FLenovo-IdeaPad-Laptop-Windows-82R400ERIN%2Fdp%2FB0CP2KRYLM%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%253Aamzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%26cv_ct_cx%3Dlaptops%26dib%3DeyJ2IjoiMSJ9.bV0OaW_UXK9vTqq6IBygoyBjbxmBh84DBSGkxrfIeujqdoSafrNHViwk1ZLRakI1OQf7SMJZkOSr2RPLCTuVgg.Qe0ODHeKjYjvwh2k4dmoTmjJDGLEhuit90jqawVvKbk%26dib_tag%3Dse%26keywords%3Dlaptops%26pd_rd_i%3DB0CP2KRYLM%26pd_rd_r%3D6c20d7e0-6b40-4039-bc95-ab8a43e38dda%26pd_rd_w%3D3PVTQ%26pd_rd_wg%3DhQgVo%26pf_rd_p%3Dcd33fa60-47cd-49f3-80b8-24b1f0cbef97%26pf_rd_r%3D3TRYRECWR7RJ2YMWND7K%26qid%3D1728839692%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-2-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
66,"MSI Katana 17, Intel 13th Gen. i7-13620H, 44CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX3050, 6GB GDDR6/Black/2.6Kg), B13UDXK-255IN  ","74,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4ODA4NzY0MzYxNTAxOTgwOjE3Mjg4Mzk3MDI6c3BfbXRmOjMwMDM0MTk2OTg4MDMzMjo6MDo6&url=%2FMSI-i7-13620H-Windows-GeForce-B13UDXK-255IN%2Fdp%2FB0BTW1RCWZ%2Fref%3Dsr_1_43_sspa%3Fdib%3DeyJ2IjoiMSJ9.0Az1eXhPRXBUyzfoDwz2gGT-PoQukerfSKxn7R4o1VWD6QUwj3fj72vI5OLMs3X2M59Hw7JjmuLkJhAy00SfKBTsyVsFIko5B90X6JtHX402qQ6-5XhGrnKtl0iOVHESu5fu3oxHAiHA4PfMK2P35uQ_aA-hznjl7vviL5S88Y7Fr0abT71B31Qq3hgUzoEKdCV9XIN-N7rP4lbXRR5YLHMBwCqlHrzSoD7tigS6b9s.iGhTySt_LWQN2qx1d7iW0ycs5ggikNDRBfgmU91uMV4%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1728839702%26sr%3D8-43-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
67,"Lenovo LOQ 2024 13th Gen Intel Core i7-13650HX 15.6"" (39.6cm) 144Hz 300Nits FHD Gaming Laptop (24GB/512GB SSD/Win 11/NVIDIA RTX 4060 8GB/MSO 21/1Yr ADP Free/3mon Game Pass/Grey/2.4Kg), 83DV00LXIN  ","1,01,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4ODA4NzY0MzYxNTAxOTgwOjE3Mjg4Mzk3MDI6c3BfbXRmOjMwMDIwNjU1Nzg5NjQzMjo6MDo6&url=%2FLenovo-i7-13650HX-39-6cm-300Nits-83DV00LXIN%2Fdp%2FB0D3TGNY9G%2Fref%3Dsr_1_44_sspa%3Fdib%3DeyJ2IjoiMSJ9.0Az1eXhPRXBUyzfoDwz2gGT-PoQukerfSKxn7R4o1VWD6QUwj3fj72vI5OLMs3X2M59Hw7JjmuLkJhAy00SfKBTsyVsFIko5B90X6JtHX402qQ6-5XhGrnKtl0iOVHESu5fu3oxHAiHA4PfMK2P35uQ_aA-hznjl7vviL5S88Y7Fr0abT71B31Qq3hgUzoEKdCV9XIN-N7rP4lbXRR5YLHMBwCqlHrzSoD7tigS6b9s.iGhTySt_LWQN2qx1d7iW0ycs5ggikNDRBfgmU91uMV4%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1728839702%26sr%3D8-44-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
68,"JioBook 11 with Lifetime Office | Android 4G Laptop Mediatek 8788 (JioOS) | Octa-core | 4GB RAM | 64 eMMC Storage | Thin and Light Laptop (11.6 inch, 990 Grams) | Dual Band WiFi + SIM | Blue  ","12,890",https://amazon.in//JioBook-Octa-Core-LPDDR4-JioOS-Expandable/dp/B0CKX9PY1H/ref=sr_1_45?dib=eyJ2IjoiMSJ9.0Az1eXhPRXBUyzfoDwz2gGT-PoQukerfSKxn7R4o1VWD6QUwj3fj72vI5OLMs3X2M59Hw7JjmuLkJhAy00SfKBTsyVsFIko5B90X6JtHX402qQ6-5XhGrnKtl0iOVHESu5fu3oxHAiHA4PfMK2P35uQ_aA-hznjl7vviL5S88Y7Fr0abT71B31Qq3hgUzoEKdCV9XIN-N7rP4lbXRR5YLHMBwCqlHrzSoD7tigS6b9s.iGhTySt_LWQN2qx1d7iW0ycs5ggikNDRBfgmU91uMV4&dib_tag=se&keywords=laptops&qid=1728839702&sr=8-45
69,"ASUS TUF Gaming A15, 15.6"" (39.62cm) FHD 16:9 144Hz, AMD Ryzen 7 7435HS, Gaming Laptop (16 DDR5/512GB SSD/NVIDIA GeForce RTX 2050/Windows 11 Home/Graphite Black/2.30 Kg), FA506NFR-HN045W  ","51,990",https://amazon.in//ASUS-Gaming-15-6-39-62cm-FA506NFR-HN045W/dp/B0CDQ5CW9V/ref=sr_1_46?dib=eyJ2IjoiMSJ9.0Az1eXhPRXBUyzfoDwz2gGT-PoQukerfSKxn7R4o1VWD6QUwj3fj72vI5OLMs3X2M59Hw7JjmuLkJhAy00SfKBTsyVsFIko5B90X6JtHX402qQ6-5XhGrnKtl0iOVHESu5fu3oxHAiHA4PfMK2P35uQ_aA-hznjl7vviL5S88Y7Fr0abT71B31Qq3hgUzoEKdCV9XIN-N7rP4lbXRR5YLHMBwCqlHrzSoD7tigS6b9s.iGhTySt_LWQN2qx1d7iW0ycs5ggikNDRBfgmU91uMV4&dib_tag=se&keywords=laptops&qid=1728839702&sr=8-46
70,"Acer Aspire 3 Intel Core i5-1235U Processor Laptop with 35.56 cm (14"") FHD LED-Backlit IPS Display (16GB RAM/512GB SSD/WiFi 6/Intel Graphics/Win11Home) A324-51, Backlit Keyboard, Steel Gray, 1.45KG  ","37,990",https://amazon.in//Acer-Processor-LED-Backlit-Win11Home-A324-51/dp/B0D9QLPY8B/ref=sr_1_47?dib=eyJ2IjoiMSJ9.0Az1eXhPRXBUyzfoDwz2gGT-PoQukerfSKxn7R4o1VWD6QUwj3fj72vI5OLMs3X2M59Hw7JjmuLkJhAy00SfKBTsyVsFIko5B90X6JtHX402qQ6-5XhGrnKtl0iOVHESu5fu3oxHAiHA4PfMK2P35uQ_aA-hznjl7vviL5S88Y7Fr0abT71B31Qq3hgUzoEKdCV9XIN-N7rP4lbXRR5YLHMBwCqlHrzSoD7tigS6b9s.iGhTySt_LWQN2qx1d7iW0ycs5ggikNDRBfgmU91uMV4&dib_tag=se&keywords=laptops&qid=1728839702&sr=8-47
71,"Dell Inspiron 3530 Laptop, 13th Gen Intel Core i5-1334U Processor, 16GB, 512GB SSD, 15.6""(39.62cm) FHD 120Hz 250 nits, Backlit KB, Windows 11 + Mso'21 & 15 Month McAfee, Silver, Thin & Light- 1.62kg  ","55,990",https://amazon.in//Dell-Inspiron-i5-1334U-Processor-39-62cm/dp/B0D2Y1BLDT/ref=sr_1_48?dib=eyJ2IjoiMSJ9.0Az1eXhPRXBUyzfoDwz2gGT-PoQukerfSKxn7R4o1VWD6QUwj3fj72vI5OLMs3X2M59Hw7JjmuLkJhAy00SfKBTsyVsFIko5B90X6JtHX402qQ6-5XhGrnKtl0iOVHESu5fu3oxHAiHA4PfMK2P35uQ_aA-hznjl7vviL5S88Y7Fr0abT71B31Qq3hgUzoEKdCV9XIN-N7rP4lbXRR5YLHMBwCqlHrzSoD7tigS6b9s.iGhTySt_LWQN2qx1d7iW0ycs5ggikNDRBfgmU91uMV4&dib_tag=se&keywords=laptops&qid=1728839702&sr=8-48
72,"Dell {Smartchoice} G15-5530 Core i5-13450HX| NVIDIA RTX 3050, 6GB (16GB RAM|1TB SSD, FHD|Window 11|MS Office' 21|15.6"" (39.62cm)|Dark Shadow Grey|2.65Kg|Gaming Laptop  ","72,990",https://amazon.in//Dell-Smartchoice-G15-5530-Gaming-i5-13450HX/dp/B0CRKXDX83/ref=sr_1_49?dib=eyJ2IjoiMSJ9.0Az1eXhPRXBUyzfoDwz2gGT-PoQukerfSKxn7R4o1VWD6QUwj3fj72vI5OLMs3X2M59Hw7JjmuLkJhAy00SfKBTsyVsFIko5B90X6JtHX402qQ6-5XhGrnKtl0iOVHESu5fu3oxHAiHA4PfMK2P35uQ_aA-hznjl7vviL5S88Y7Fr0abT71B31Qq3hgUzoEKdCV9XIN-N7rP4lbXRR5YLHMBwCqlHrzSoD7tigS6b9s.iGhTySt_LWQN2qx1d7iW0ycs5ggikNDRBfgmU91uMV4&dib_tag=se&keywords=laptops&qid=1728839702&sr=8-49
73,"(Refurbished) Lenovo V310 7th Gen Intel Core i3 Thin & Light HD Laptop (8 GB DDR4 RAM|256 GB SSD|14"" (35.6 cm) HD|Windows 11|MS Office|WiFi|BT|Webcam|Intel HD Graphics)  ","13,499",https://amazon.in//Refurbished-Lenovo-Laptop-Windows-Graphics/dp/B0DHKMPPC8/ref=sr_1_50?dib=eyJ2IjoiMSJ9.0Az1eXhPRXBUyzfoDwz2gGT-PoQukerfSKxn7R4o1VWD6QUwj3fj72vI5OLMs3X2M59Hw7JjmuLkJhAy00SfKBTsyVsFIko5B90X6JtHX402qQ6-5XhGrnKtl0iOVHESu5fu3oxHAiHA4PfMK2P35uQ_aA-hznjl7vviL5S88Y7Fr0abT71B31Qq3hgUzoEKdCV9XIN-N7rP4lbXRR5YLHMBwCqlHrzSoD7tigS6b9s.iGhTySt_LWQN2qx1d7iW0ycs5ggikNDRBfgmU91uMV4&dib_tag=se&keywords=laptops&qid=1728839702&sr=8-50
74,"ASUS Vivobook Go 15 (2023), AMD Ryzen 5 7520U, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Silver/1.8 Kg), E1504FA-NJ541WS  ","38,490",https://amazon.in//ASUS-Vivobook-Integrated-Graphics-E1504FA-NJ541WS/dp/B0BQSH511C/ref=sr_1_51?dib=eyJ2IjoiMSJ9.0Az1eXhPRXBUyzfoDwz2gGT-PoQukerfSKxn7R4o1VWD6QUwj3fj72vI5OLMs3X2M59Hw7JjmuLkJhAy00SfKBTsyVsFIko5B90X6JtHX402qQ6-5XhGrnKtl0iOVHESu5fu3oxHAiHA4PfMK2P35uQ_aA-hznjl7vviL5S88Y7Fr0abT71B31Qq3hgUzoEKdCV9XIN-N7rP4lbXRR5YLHMBwCqlHrzSoD7tigS6b9s.iGhTySt_LWQN2qx1d7iW0ycs5ggikNDRBfgmU91uMV4&dib_tag=se&keywords=laptops&qid=1728839702&sr=8-51
75,"Dell Inspiron 3535, AMD Ryzen 3 7320U Processor, (8GB RAM/512GB SSD/Window 11/MS Office' 21/15.6""(39.62 cm) FHD Display/15 Month McAfee/Carbon Black/1.67kg Thin & Light Laptop  ","29,990",https://amazon.in//Dell-Inspiron-Processor-Window-Display/dp/B0DG5CY2Y2/ref=sr_1_52?dib=eyJ2IjoiMSJ9.0Az1eXhPRXBUyzfoDwz2gGT-PoQukerfSKxn7R4o1VWD6QUwj3fj72vI5OLMs3X2M59Hw7JjmuLkJhAy00SfKBTsyVsFIko5B90X6JtHX402qQ6-5XhGrnKtl0iOVHESu5fu3oxHAiHA4PfMK2P35uQ_aA-hznjl7vviL5S88Y7Fr0abT71B31Qq3hgUzoEKdCV9XIN-N7rP4lbXRR5YLHMBwCqlHrzSoD7tigS6b9s.iGhTySt_LWQN2qx1d7iW0ycs5ggikNDRBfgmU91uMV4&dib_tag=se&keywords=laptops&qid=1728839702&sr=8-52
76,"Lenovo LOQ 2024 Intel Core i5-12450HX 15.6"" (39.6cm) 144Hz 300Nits FHD IPS Gaming Laptop (24GB/512GB SSD/Win 11/NVIDIA RTX 3050 6GB Graphics/1Yr ADP Free/MSO 21/3 Mon Game Pass/Grey/2.4Kg), 83GS0098IN  ","69,490",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1OTA1NzI5NDQ4NDc4NTMxOjE3Mjg4Mzk2OTI6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDM0MTk2OTg4MDAzMjo6Mjo6&url=%2FLenovo-i5-12450HX-300Nits-Graphics-83GS0098IN%2Fdp%2FB0DB218DK7%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%253Aamzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%26cv_ct_cx%3Dlaptops%26dib%3DeyJ2IjoiMSJ9.bV0OaW_UXK9vTqq6IBygoyBjbxmBh84DBSGkxrfIeujqdoSafrNHViwk1ZLRakI1OQf7SMJZkOSr2RPLCTuVgg.Qe0ODHeKjYjvwh2k4dmoTmjJDGLEhuit90jqawVvKbk%26dib_tag%3Dse%26keywords%3Dlaptops%26pd_rd_i%3DB0DB218DK7%26pd_rd_r%3D6c20d7e0-6b40-4039-bc95-ab8a43e38dda%26pd_rd_w%3D3PVTQ%26pd_rd_wg%3DhQgVo%26pf_rd_p%3Dcd33fa60-47cd-49f3-80b8-24b1f0cbef97%26pf_rd_r%3D3TRYRECWR7RJ2YMWND7K%26qid%3D1728839692%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-3-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
77,"Dell Inspiron 3530 Thin & Light Laptop, 13th Gen Intel Core i3-1305U/8GB/512GB SSD/15.6"" (39.62cm) 120Hz Refresh Rate on a FHD IPS Display/Windows 11 + MSO'21+McAfee 15 Month/Carbon Black/1.62kg  ","36,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4ODA4NzY0MzYxNTAxOTgwOjE3Mjg4Mzk3MDI6c3BfYnRmOjMwMDE2NzM0MzQ1NDYzMjo6MDo6&url=%2FDell-Inspiron-3530-i3-1305U-Comfortview%2Fdp%2FB0C4ZM63RP%2Fref%3Dsr_1_53_sspa%3Fdib%3DeyJ2IjoiMSJ9.0Az1eXhPRXBUyzfoDwz2gGT-PoQukerfSKxn7R4o1VWD6QUwj3fj72vI5OLMs3X2M59Hw7JjmuLkJhAy00SfKBTsyVsFIko5B90X6JtHX402qQ6-5XhGrnKtl0iOVHESu5fu3oxHAiHA4PfMK2P35uQ_aA-hznjl7vviL5S88Y7Fr0abT71B31Qq3hgUzoEKdCV9XIN-N7rP4lbXRR5YLHMBwCqlHrzSoD7tigS6b9s.iGhTySt_LWQN2qx1d7iW0ycs5ggikNDRBfgmU91uMV4%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1728839702%26sr%3D8-53-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
78,"Lenovo IdeaPad 1 AMD Ryzen 5 7520U 15.6"" HD Thin and Light Laptop (8 GB/512GB SDD/Windows 11 Home/1Yr Warranty/Cloud Grey/1.58Kg), 82VG00ESIN  ","35,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4ODA4NzY0MzYxNTAxOTgwOjE3Mjg4Mzk3MDI6c3BfYnRmOjMwMDMyMzQyNjUyMDIzMjo6MDo6&url=%2FLenovo-IdeaPad-Windows-Warranty-82VG00ESIN%2Fdp%2FB0CJVGKM7D%2Fref%3Dsr_1_54_sspa%3Fdib%3DeyJ2IjoiMSJ9.0Az1eXhPRXBUyzfoDwz2gGT-PoQukerfSKxn7R4o1VWD6QUwj3fj72vI5OLMs3X2M59Hw7JjmuLkJhAy00SfKBTsyVsFIko5B90X6JtHX402qQ6-5XhGrnKtl0iOVHESu5fu3oxHAiHA4PfMK2P35uQ_aA-hznjl7vviL5S88Y7Fr0abT71B31Qq3hgUzoEKdCV9XIN-N7rP4lbXRR5YLHMBwCqlHrzSoD7tigS6b9s.iGhTySt_LWQN2qx1d7iW0ycs5ggikNDRBfgmU91uMV4%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1728839702%26sr%3D8-54-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
79,"Acer ALG Gaming Laptop 12th Gen Intel Core i5 Processor (16GB RAM/1TB SSD/6GB RTX3050 Graphics/144Hz/Win11Home/Wifi 6) AL15G-52, 39.62cm (15.6"") FHD Display, Premium Metal Body, Steel Gray, 1.99KG  ","59,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1MzAxOTU3MDM5NDE2MjIwOjE3Mjg4Mzk3MDc6c3BfYXRmX25leHQ6MzAwMjgxNTAwMDg5MzMyOjowOjo&url=%2FAcer-Processor-Graphics-Win11Home-AL15G-52%2Fdp%2FB0D32QRT3L%2Fref%3Dsr_1_49_sspa%3Fdib%3DeyJ2IjoiMSJ9.wh2GrRiEOk7CQBve5YYcwT-2k1Kun0F1DC8O2UTquaUIq9K2R-Z8iYx9k7q0_YbHSaHAF7xzPfhM_keGnOxgApqTYSdvxYXT3e7ID9-x7blC6RkVb_JzmJ9PmKCv-2fS1fkGrBdyVWQKqQXrJCU20vsedOYWJ1PEJi3SbbG5zcNyJLC9thJ8o9G9xqpI5PObIN6HPKm9XQ-uCyhnl4OlwSVbfWfCYDQ2jyV39Em2szc.2jnlo6SkgV4cnGO-P7rIydDkFBAF7jOkKqQa2ALduA8%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1728839706%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
80,"MSI Thin 15, Intel 12th Gen. Core i7-12650H, 40CM FHD 144Hz Gaming Laptop(16GB/1TB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 2050,GDDR6 4GB /Cosmos Gray/1.86Kg), B12UCX-1693IN  ","65,777",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1MzAxOTU3MDM5NDE2MjIwOjE3Mjg4Mzk3MDc6c3BfYXRmX25leHQ6MzAwMjUwMjY1MDM5NzMyOjowOjo&url=%2FMSI-i7-12650H-Windows-GeForce-B12UCX-1693IN%2Fdp%2FB0CV8RGCPH%2Fref%3Dsr_1_50_sspa%3Fdib%3DeyJ2IjoiMSJ9.wh2GrRiEOk7CQBve5YYcwT-2k1Kun0F1DC8O2UTquaUIq9K2R-Z8iYx9k7q0_YbHSaHAF7xzPfhM_keGnOxgApqTYSdvxYXT3e7ID9-x7blC6RkVb_JzmJ9PmKCv-2fS1fkGrBdyVWQKqQXrJCU20vsedOYWJ1PEJi3SbbG5zcNyJLC9thJ8o9G9xqpI5PObIN6HPKm9XQ-uCyhnl4OlwSVbfWfCYDQ2jyV39Em2szc.2jnlo6SkgV4cnGO-P7rIydDkFBAF7jOkKqQa2ALduA8%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1728839706%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
81,"HP Laptop 15s, AMD Ryzen 7 5700U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, AMD Radeon graphics, Backlit KB, Thin & light, Dual speakers (Win 11, MSO 2021, Silver, 1.69 kg), ey2001AU  ","48,990",https://amazon.in//HP-15-6-inch-Graphics-Speakers-ey2001AU/dp/B0C9DDN2JB/ref=sr_1_51?dib=eyJ2IjoiMSJ9.wh2GrRiEOk7CQBve5YYcwT-2k1Kun0F1DC8O2UTquaUIq9K2R-Z8iYx9k7q0_YbHSaHAF7xzPfhM_keGnOxgApqTYSdvxYXT3e7ID9-x7blC6RkVb_JzmJ9PmKCv-2fS1fkGrBdyVWQKqQXrJCU20vsedOYWJ1PEJi3SbbG5zcNyJLC9thJ8o9G9xqpI5PObIN6HPKm9XQ-uCyhnl4OlwSVbfWfCYDQ2jyV39Em2szc.2jnlo6SkgV4cnGO-P7rIydDkFBAF7jOkKqQa2ALduA8&dib_tag=se&keywords=laptops&qid=1728839706&sr=8-51
82,"ASUS Vivobook 16X, 16"" FHD+, 144Hz 300nits, Intel Core i5-12500H 2.5 GHz, Creator/Gaming Laptop (16GB RAM/512GB SSD/RTX 3050/win 11/Office Home/50WHr Battery/Cool Silver/1.80 kg), K3605ZC-RP587WS  ","59,990",https://amazon.in//ASUS-Vivobook-300nits-i5-12500H-K3605ZC-RP587WS/dp/B0DDQ6HFR8/ref=sr_1_52?dib=eyJ2IjoiMSJ9.wh2GrRiEOk7CQBve5YYcwT-2k1Kun0F1DC8O2UTquaUIq9K2R-Z8iYx9k7q0_YbHSaHAF7xzPfhM_keGnOxgApqTYSdvxYXT3e7ID9-x7blC6RkVb_JzmJ9PmKCv-2fS1fkGrBdyVWQKqQXrJCU20vsedOYWJ1PEJi3SbbG5zcNyJLC9thJ8o9G9xqpI5PObIN6HPKm9XQ-uCyhnl4OlwSVbfWfCYDQ2jyV39Em2szc.2jnlo6SkgV4cnGO-P7rIydDkFBAF7jOkKqQa2ALduA8&dib_tag=se&keywords=laptops&qid=1728839706&sr=8-52
83,"Acer Aspire Lite 12th Gen Intel Core i5-1235U Thin and Light Laptop (Windows 11 Home/16GB RAM/512GB SSD/Intel Iris Xe Graphics) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  ","39,990",https://amazon.in//Acer-i5-1235U-Windows-Graphics-AL15-52/dp/B0CLTW4D7T/ref=sr_1_53?dib=eyJ2IjoiMSJ9.wh2GrRiEOk7CQBve5YYcwT-2k1Kun0F1DC8O2UTquaUIq9K2R-Z8iYx9k7q0_YbHSaHAF7xzPfhM_keGnOxgApqTYSdvxYXT3e7ID9-x7blC6RkVb_JzmJ9PmKCv-2fS1fkGrBdyVWQKqQXrJCU20vsedOYWJ1PEJi3SbbG5zcNyJLC9thJ8o9G9xqpI5PObIN6HPKm9XQ-uCyhnl4OlwSVbfWfCYDQ2jyV39Em2szc.2jnlo6SkgV4cnGO-P7rIydDkFBAF7jOkKqQa2ALduA8&dib_tag=se&keywords=laptops&qid=1728839706&sr=8-53
84,"Lenovo IdeaPad 3 12th Gen Intel Core i3-1215U 14 Inch (35.5cm) FHD Thin & Light Laptop (8GB/512GB SSD/Win 11/Office 2021/1Yr ADP Free/3months Game Pass/Arctic Grey/1.43Kg), 82RJ00FUIN  ","33,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4MzU0NDU2MTU2NzkzNzY4OjE3Mjg4Mzk3MDc6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDM0MjQ1NTI2MjIzMjo6MDo6&url=%2FLenovo-IdeaPad-i3-1215U-3months-82RJ00FUIN%2Fdp%2FB0DFH99H7X%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26cv_ct_cx%3Dlaptops%26dib%3DeyJ2IjoiMSJ9.OcFciH9v9aaHN7SR_SVDo8KXkfyli_MvFgztYYobYCAudk21-0BQlHbsvDnggm1I45NfR7XvENOoMtz00IZT9w.XMNaaEf1cF7vQtfQgjkKtDP8oaAYp6-oxQfyTe4sKYE%26dib_tag%3Dse%26keywords%3Dlaptops%26pd_rd_i%3DB0DFH99H7X%26pd_rd_r%3D1f0a7031-7e41-413a-8236-f8dd82445ca4%26pd_rd_w%3DeYNAp%26pd_rd_wg%3DP7Pwg%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DQPGVNXJAME8TGXG2BGVA%26qid%3D1728839706%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-49-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
